Hugo_Symbol	KRAS	EGFR	pval	or	ci.up	ci.low	adjPval
ANO7	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
ARHGAP36	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
BCAN	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
CENPF	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
CFAP54	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
CFH	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
CRB2	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
DACH2	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
DGKB	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
DUOX2	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
DYNC1H1	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
EPB41L3	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
FAM131B	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
FAM171A1	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
GABRB3	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
GCN1	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
GREB1	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
HCRTR2	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
KCNQ2	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
LAMB1	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
MTMR8	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
MTUS2	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
MYO5B	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
NEXMIF	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
NF1	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
NFRKB	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
NRK	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
NUP205	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
OR10Z1	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
OR2G2	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
OR2G3	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
OR2L13	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
OR2L3	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
OR4M2	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
OR8I2	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
PCDH7	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
PCDHA10	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
PIK3C2G	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
PSG4	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
PTCH1	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
REG3G	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
RTL3	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
SCN5A	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
SLC27A6	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
SLCO1C1	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
SLIT1	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
TCHHL1	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
TRIM58	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
TRIM9	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
TRPA1	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
UNC13A	8	2	0.727114719137086	1.76781475879561	17.5373973402275	0.339916664828428	0.987451019330641
ACSM2A	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
ADGRE2	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
ANO4	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
CEP128	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
CROCC	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
EPHB1	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
KALRN	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
KCNK2	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
NTNG1	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
NUP214	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
OR4A16	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
OR8H2	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
PHRF1	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
PXDN	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
REG3A	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
SCAND3	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
ST8SIA6	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
TLN2	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
VN1R2	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
ZSWIM2	7	4	0.738220515451274	0.747667095452448	3.60685474846717	0.182531172003396	0.990094760797553
AHCTF1	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
CDH6	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
CHD8	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
CLCN1	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
DLGAP3	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
ENOX1	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
EP400	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
FCRL5	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
FRYL	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
GRIK1	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
HGF	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
IGF2R	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
KATNIP	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
MIA2	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
OR5D13	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
OR5T2	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
POTEE	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
PTPRN2	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
RIMBP2	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
SEMA3D	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
SLIT3	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
TRPM2	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
TRPV5	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
UGT2B28	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
UNC5D	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
ZNF800	8	4	0.756977300948535	0.859667835678053	4.04271606305563	0.220665108989456	0.993281909912774
ABCB11	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
C7	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
CHD6	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
COL9A1	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
DCHS2	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
FRMPD4	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
LILRB4	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
NRCAM	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
OR6F1	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
PKD1	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
RASAL2	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
SHANK1	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
SIPA1L2	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
ZNF257	10	3	0.758973966316329	1.47156638138354	8.59244247587309	0.362835235681683	0.993281909912774
ADCY8	9	5	0.764431159531808	0.767139680522655	3.0338070132465	0.220329899625231	0.996202632253025
LILRB2	9	5	0.764431159531808	0.767139680522655	3.0338070132465	0.220329899625231	0.996202632253025
MDGA2	9	5	0.764431159531808	0.767139680522655	3.0338070132465	0.220329899625231	0.996202632253025
MGAM	9	5	0.764431159531808	0.767139680522655	3.0338070132465	0.220329899625231	0.996202632253025
PCDHGA8	9	5	0.764431159531808	0.767139680522655	3.0338070132465	0.220329899625231	0.996202632253025
SPEF2	9	5	0.764431159531808	0.767139680522655	3.0338070132465	0.220329899625231	0.996202632253025
VAV3	9	5	0.764431159531808	0.767139680522655	3.0338070132465	0.220329899625231	0.996202632253025
MYH4	10	5	0.776204526827935	0.857757702835315	3.33202023719649	0.254492104538272	1
RP1	10	5	0.776204526827935	0.857757702835315	3.33202023719649	0.254492104538272	1
SEMA5A	10	5	0.776204526827935	0.857757702835315	3.33202023719649	0.254492104538272	1
SLITRK4	10	5	0.776204526827935	0.857757702835315	3.33202023719649	0.254492104538272	1
SPHKAP	10	5	0.776204526827935	0.857757702835315	3.33202023719649	0.254492104538272	1
UBR4	10	5	0.776204526827935	0.857757702835315	3.33202023719649	0.254492104538272	1
UTRN	10	5	0.776204526827935	0.857757702835315	3.33202023719649	0.254492104538272	1
CACNA1C	12	4	0.781746129020767	1.32260125878001	5.84205630128187	0.381791067556737	1
COL4A5	12	4	0.781746129020767	1.32260125878001	5.84205630128187	0.381791067556737	1
EPHA3	12	4	0.781746129020767	1.32260125878001	5.84205630128187	0.381791067556737	1
INSRR	12	4	0.781746129020767	1.32260125878001	5.84205630128187	0.381791067556737	1
KMT2C	12	4	0.781746129020767	1.32260125878001	5.84205630128187	0.381791067556737	1
NBEA	12	4	0.781746129020767	1.32260125878001	5.84205630128187	0.381791067556737	1
NLRP12	12	4	0.781746129020767	1.32260125878001	5.84205630128187	0.381791067556737	1
PDGFRA	12	4	0.781746129020767	1.32260125878001	5.84205630128187	0.381791067556737	1
PTPRZ1	12	4	0.781746129020767	1.32260125878001	5.84205630128187	0.381791067556737	1
SLIT2	12	4	0.781746129020767	1.32260125878001	5.84205630128187	0.381791067556737	1
SPEG	12	4	0.781746129020767	1.32260125878001	5.84205630128187	0.381791067556737	1
TEX15	12	4	0.781746129020767	1.32260125878001	5.84205630128187	0.381791067556737	1
TMTC1	12	4	0.781746129020767	1.32260125878001	5.84205630128187	0.381791067556737	1
ARHGEF11	13	4	0.784008728959148	1.4422389630403	6.30795162685377	0.423860773310481	1
CHL1	13	4	0.784008728959148	1.4422389630403	6.30795162685377	0.423860773310481	1
FBXL7	13	4	0.784008728959148	1.4422389630403	6.30795162685377	0.423860773310481	1
SMG1	13	4	0.784008728959148	1.4422389630403	6.30795162685377	0.423860773310481	1
TAF1L	13	4	0.784008728959148	1.4422389630403	6.30795162685377	0.423860773310481	1
TMPRSS15	13	4	0.784008728959148	1.4422389630403	6.30795162685377	0.423860773310481	1
KLHL4	12	6	0.791517301251249	0.855794842590152	2.90925227720077	0.28172406167898	1
CACNA2D1	14	5	0.799071022220407	1.23242063616929	4.56369912563718	0.39752164215737	1
GABRA4	14	5	0.799071022220407	1.23242063616929	4.56369912563718	0.39752164215737	1
GRM5	14	5	0.799071022220407	1.23242063616929	4.56369912563718	0.39752164215737	1
PKHD1	14	5	0.799071022220407	1.23242063616929	4.56369912563718	0.39752164215737	1
ZNF804B	14	5	0.799071022220407	1.23242063616929	4.56369912563718	0.39752164215737	1
ADGRV1	15	5	0.799349703188201	1.32939396981871	4.88218515334355	0.434794685648405	1
CTNND2	15	5	0.799349703188201	1.32939396981871	4.88218515334355	0.434794685648405	1
DNAH8	15	5	0.799349703188201	1.32939396981871	4.88218515334355	0.434794685648405	1
PLEC	15	5	0.799349703188201	1.32939396981871	4.88218515334355	0.434794685648405	1
RGPD4	15	5	0.799349703188201	1.32939396981871	4.88218515334355	0.434794685648405	1
TRRAP	15	5	0.799349703188201	1.32939396981871	4.88218515334355	0.434794685648405	1
COL5A1	14	7	0.804047856479404	0.853777041168065	2.62847581128537	0.30412176182202	1
SLITRK1	14	7	0.804047856479404	0.853777041168065	2.62847581128537	0.30412176182202	1
NOTCH4	17	6	0.811792753349832	1.25358652663231	4.07418686590943	0.444380678853415	1
ADAMTSL3	15	7	0.81245266655688	0.920868913376629	2.80897939598223	0.332916613878595	1
DNAH11	15	7	0.81245266655688	0.920868913376629	2.80897939598223	0.332916613878595	1
DNAH5	17	8	0.820582051455288	0.911101668407667	2.577576211851	0.349472090324627	1
PLPPR4	17	8	0.820582051455288	0.911101668407667	2.577576211851	0.349472090324627	1
HERC2	18	9	0.823469002980553	0.84956712226186	2.27682446577033	0.33875024617483	1
TPTE	22	8	0.831200998102437	1.22120971935045	3.35921770412957	0.488742198558209	1
CACNA1E	24	9	0.837977246798131	1.18213168148812	3.07301032599213	0.493083162936756	1
HMCN1	23	9	0.838559146697397	1.12464615103405	2.93520589290182	0.466365796108993	1
ADAM12	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
AFF3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
AGRN	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
AHNAK2	17	7	1	1.05790346661017	3.17763917931298	0.39187625193705	1
AKAP11	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
AL445989.1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
ALDH1L1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
ALOX5	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
AMER2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
ARHGEF12	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
ASB5	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
ASH1L	10	4	1	1.08802946290742	4.93095927746047	0.29968687996121	1
ASPM	20	8	1	1.09446563271599	3.03960572001041	0.431747562514875	1
ATP4A	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
BMS1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
BOC	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CAD	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CCDC144A	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CCER1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CD1A	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CDHR1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CELSR1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CELSR3	10	4	1	1.08802946290742	4.93095927746047	0.29968687996121	1
CHAT	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CILP2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CLCN3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CMKLR1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CMYA5	10	4	1	1.08802946290742	4.93095927746047	0.29968687996121	1
CNOT1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
COL2A1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
COL5A3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CPA2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CRNN	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CTC1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
CYP2A13	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
DCAF8L2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
DDHD1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
DDX50	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
DENND1A	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
DIP2B	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
DRD1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
DSE	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
EBF3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
EGFLAM	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
ELOA2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
EPG5	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
FBN3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
FGA	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
FGB	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
FOXI1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
GBA3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
GCLC	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
GJA8	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
GOLGA3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
GPR139	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
GPR37	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
GPR45	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
GRIA2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
HDC	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
IL21R	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
IMPG1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
IQSEC3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
ITIH5	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
KCNMA1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
KIAA1217	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
KIAA1549	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
LHCGR	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
LHX8	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
LRRN3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
MADD	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
MARCHF1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
MARK1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
MCM4	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
MED12L	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
MTMR12	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
MYO15A	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
MYO18B	10	4	1	1.08802946290742	4.93095927746047	0.29968687996121	1
MYO1G	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
MYO5C	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
NID1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
NME8	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
NPR3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
NPY1R	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
NRAP	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
NRG3	10	4	1	1.08802946290742	4.93095927746047	0.29968687996121	1
NTM	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
OLFM4	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
OR10A4	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
OR14I1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
OR2M3	10	4	1	1.08802946290742	4.93095927746047	0.29968687996121	1
OR4K1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
OR4K2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
OR56A4	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
OR5B2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
OR6K2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
OR6T1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
OR8J3	10	4	1	1.08802946290742	4.93095927746047	0.29968687996121	1
PCDHB2	10	4	1	1.08802946290742	4.93095927746047	0.29968687996121	1
PDE2A	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
PIK3R5	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
PKD2L1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
PLXNB2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
PPP1R16B	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
PRIM2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
PRMT8	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
PROKR1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
PRRC2C	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
RGPD3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
RGS22	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
SCML4	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
SHROOM3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
SLC12A6	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
SLC17A6	10	4	1	1.08802946290742	4.93095927746047	0.29968687996121	1
SLC24A2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
SLC28A3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
SLC3A1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
SOS2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
SRGAP1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
STAB1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
SYNE3	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
TAF1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
TARBP1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
TENT5D	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
TINAG	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
TOGARAM1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
TPTE2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
TRPM7	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
TTK	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
TULP4	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
VPS13C	10	4	1	1.08802946290742	4.93095927746047	0.29968687996121	1
WDR64	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
WFIKKN2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
YEATS2	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
YLPM1	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
ZAN	10	4	1	1.08802946290742	4.93095927746047	0.29968687996121	1
ZFYVE28	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
ZNF236	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
ZNF280A	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
ZNF407	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
ZNF445	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
ZNF648	5	2	1	1.08513504673856	11.671291938033	0.172287411713239	1
AASS	6	3	1	0.861527337543525	5.48454891431751	0.177509748733347	1
ABCA10	6	2	1	1.30971338411924	13.6003146723279	0.226533485535011	1
ABCA6	8	3	1	1.1625402241021	7.01963749742704	0.268011394747555	1
ABCB4	6	2	1	1.30971338411924	13.6003146723279	0.226533485535011	1
ABCB5	18	7	1	1.1278897934737	3.36583393210208	0.422091981088773	1
ACACB	8	3	1	1.1625402241021	7.01963749742704	0.268011394747555	1
ACSM2B	8	3	1	1.1625402241021	7.01963749742704	0.268011394747555	1
ACSM5	8	3	1	1.1625402241021	7.01963749742704	0.268011394747555	1
ADAMTS14	6	3	1	0.861527337543525	5.48454891431751	0.177509748733347	1
ADAMTS3	8	3	1	1.1625402241021	7.01963749742704	0.268011394747555	1
ADAMTSL1	11	4	1	1.20448917180049	5.38364460623338	0.340362215085194	1
ADCY2	12	5	1	1.04256764165102	3.93924397740342	0.324778969435976	1
ADGRL2	11	5	1	0.94953720421183	3.63382755007647	0.289319043263563	1
AGMO	6	3	1	0.861527337543525	5.48454891431751	0.177509748733347	1
AKAP6	13	5	1	1.13685457836645	4.24924947750632	0.360852625417895	1
ALK	6	2	1	1.30971338411924	13.6003146723279	0.226533485535011	1
ALPK1	6	2	1	1.30971338411924	13.6003146723279	0.226533485535011	1
AMER1	9	3	1	1.31608124885997	7.79913786251414	0.314966049628552	1
